age,workclass,education-num,marital-status,occupation,race,sex,hours-per-week,income
58,?,13,Widowed,?,White,Female,40,<=50K
43,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,White,Male,50,>50K
27,Private,9,Never-married,Adm-clerical,White,Female,52,<=50K
21,Private,8,Never-married,Handlers-cleaners,White,Male,32,<=50K
44,Federal-gov,10,Divorced,Exec-managerial,White,Male,60,>50K
40,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,60,<=50K
65,Private,9,Widowed,Adm-clerical,White,Female,40,<=50K
50,Private,10,Married-civ-spouse,Adm-clerical,White,Male,45,>50K
18,?,9,Separated,?,White,Male,20,<=50K
51,State-gov,14,Never-married,Prof-specialty,White,Male,40,>50K
44,Federal-gov,10,Divorced,Adm-clerical,Black,Female,40,<=50K
20,Private,10,Never-married,Sales,White,Female,13,<=50K
29,Private,11,Never-married,Exec-managerial,White,Male,40,<=50K
50,Private,11,Married-civ-spouse,Craft-repair,White,Male,50,>50K
50,Local-gov,9,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
43,Private,6,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
23,Private,13,Never-married,Tech-support,White,Female,40,<=50K
41,Private,9,Married-civ-spouse,Transport-moving,White,Male,40,<=50K
30,?,10,Married-civ-spouse,?,White,Female,30,<=50K
58,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,White,Male,25,<=50K
50,State-gov,11,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
37,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,White,Male,65,>50K
21,Private,9,Never-married,Farming-fishing,White,Male,24,<=50K
33,Private,9,Married-civ-spouse,Sales,White,Female,20,<=50K
52,Private,10,Divorced,Adm-clerical,White,Female,45,<=50K
47,Private,9,Married-civ-spouse,Transport-moving,White,Male,40,<=50K
45,Self-emp-not-inc,13,Never-married,Sales,White,Male,45,>50K
34,Private,10,Married-civ-spouse,Craft-repair,White,Male,40,>50K
39,Private,10,Married-civ-spouse,Sales,White,Male,40,>50K
50,Federal-gov,13,Married-civ-spouse,Exec-managerial,White,Male,40,<=50K
49,State-gov,14,Married-civ-spouse,Sales,White,Male,80,>50K
34,Private,13,Never-married,Sales,Black,Male,45,<=50K
70,Self-emp-inc,16,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
39,Private,9,Divorced,Transport-moving,White,Male,40,<=50K
44,Private,10,Divorced,Prof-specialty,White,Female,40,<=50K
32,Private,13,Married-civ-spouse,Tech-support,White,Female,40,>50K
40,Private,5,Never-married,Craft-repair,Black,Male,49,<=50K
46,Private,9,Married-civ-spouse,Craft-repair,Black,Male,40,>50K
21,?,10,Never-married,?,White,Male,20,<=50K
40,Private,13,Married-civ-spouse,Other-service,Asian-Pac-Islander,Female,52,>50K
47,Private,7,Divorced,Craft-repair,White,Male,8,<=50K
19,Private,9,Never-married,Adm-clerical,White,Male,30,<=50K
22,Private,10,Never-married,Adm-clerical,White,Female,16,<=50K
20,Private,10,Never-married,Protective-serv,White,Female,16,<=50K
46,Local-gov,13,Divorced,Prof-specialty,White,Female,25,>50K
41,Private,13,Married-civ-spouse,Prof-specialty,White,Male,45,>50K
17,Private,6,Never-married,Prof-specialty,Other,Female,15,<=50K
41,Private,9,Married-civ-spouse,Machine-op-inspct,Black,Male,40,<=50K
28,Private,9,Separated,Craft-repair,White,Male,40,<=50K
20,?,10,Never-married,?,White,Male,25,<=50K
24,Private,9,Never-married,Other-service,White,Male,40,<=50K
33,Private,10,Married-civ-spouse,Exec-managerial,White,Male,50,<=50K
44,Federal-gov,10,Married-civ-spouse,Exec-managerial,White,Male,55,>50K
26,Self-emp-not-inc,9,Never-married,Prof-specialty,Black,Female,40,<=50K
47,Self-emp-not-inc,11,Married-civ-spouse,Sales,White,Male,40,>50K
24,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
58,Federal-gov,13,Married-civ-spouse,Exec-managerial,Black,Male,40,>50K
41,Private,9,Married-civ-spouse,Craft-repair,White,Male,60,<=50K
38,Self-emp-not-inc,4,Married-civ-spouse,Sales,White,Male,35,>50K
21,Private,10,Never-married,Adm-clerical,White,Female,40,<=50K
33,Private,10,Never-married,Exec-managerial,White,Male,45,<=50K
23,?,10,Never-married,?,White,Female,32,<=50K
40,Private,6,Divorced,Machine-op-inspct,White,Female,40,<=50K
47,Local-gov,9,Divorced,Exec-managerial,White,Female,40,<=50K
41,Private,13,Divorced,Exec-managerial,Black,Female,40,<=50K
38,Private,13,Married-civ-spouse,Farming-fishing,White,Male,50,<=50K
50,Private,4,Divorced,Other-service,White,Female,40,<=50K
45,Private,9,Married-spouse-absent,Farming-fishing,Black,Male,40,<=50K
65,?,13,Married-civ-spouse,?,White,Male,40,>50K
33,Private,9,Never-married,Handlers-cleaners,White,Male,40,<=50K
34,Federal-gov,12,Never-married,Adm-clerical,White,Male,40,<=50K
65,Private,14,Divorced,Sales,White,Male,28,<=50K
24,Private,7,Never-married,Transport-moving,White,Male,39,<=50K
26,Private,13,Never-married,Machine-op-inspct,White,Male,40,<=50K
55,Private,9,Divorced,Craft-repair,White,Male,40,<=50K
66,Private,13,Divorced,Prof-specialty,White,Female,8,<=50K
43,Local-gov,13,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
37,Private,13,Never-married,Adm-clerical,Black,Female,40,<=50K
22,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
21,Private,7,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
69,?,15,Married-civ-spouse,?,White,Female,25,<=50K
27,Private,14,Never-married,Machine-op-inspct,White,Female,40,<=50K
48,Private,9,Married-civ-spouse,Adm-clerical,White,Male,45,>50K
24,Private,13,Never-married,Prof-specialty,White,Female,40,<=50K
18,Never-worked,7,Never-married,?,White,Female,10,<=50K
53,Local-gov,9,Widowed,Other-service,White,Female,30,<=50K
26,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
60,Private,10,Married-civ-spouse,Sales,White,Male,40,>50K
21,Private,10,Never-married,Other-service,White,Female,60,<=50K
39,Private,3,Married-civ-spouse,Other-service,White,Male,40,<=50K
45,Private,10,Married-civ-spouse,Exec-managerial,White,Male,60,>50K
76,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,30,<=50K
19,Private,10,Never-married,Other-service,White,Female,30,<=50K
34,Private,10,Married-civ-spouse,Prof-specialty,Black,Male,40,>50K
54,Private,10,Divorced,Craft-repair,White,Male,40,<=50K
23,Private,13,Never-married,Adm-clerical,White,Female,40,<=50K
44,Local-gov,4,Divorced,Handlers-cleaners,White,Male,40,<=50K
27,Private,10,Divorced,Adm-clerical,Black,Female,40,<=50K
23,Private,8,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,40,<=50K
37,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,50,<=50K
41,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,>50K
21,State-gov,10,Never-married,Adm-clerical,White,Female,35,<=50K
37,Federal-gov,9,Married-civ-spouse,Adm-clerical,White,Male,40,>50K
63,Private,9,Never-married,Machine-op-inspct,White,Male,40,<=50K
35,Private,7,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
47,Private,5,Married-civ-spouse,Machine-op-inspct,Black,Male,56,<=50K
41,Private,10,Never-married,Farming-fishing,White,Male,40,<=50K
50,Self-emp-not-inc,9,Divorced,Prof-specialty,Asian-Pac-Islander,Female,60,<=50K
26,Self-emp-inc,9,Never-married,Sales,White,Male,50,<=50K
36,Local-gov,10,Married-civ-spouse,Tech-support,White,Male,42,>50K
47,Private,10,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
51,Private,10,Divorced,Exec-managerial,Black,Female,50,<=50K
41,Private,9,Divorced,Adm-clerical,Other,Female,40,<=50K
40,Private,15,Married-civ-spouse,Prof-specialty,White,Female,30,>50K
32,Private,13,Married-civ-spouse,Exec-managerial,White,Male,50,<=50K
37,Local-gov,13,Married-civ-spouse,Adm-clerical,White,Male,40,>50K
40,Self-emp-inc,13,Divorced,Exec-managerial,White,Male,40,<=50K
56,Private,13,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
50,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
28,Private,5,Married-civ-spouse,Machine-op-inspct,White,Male,42,<=50K
28,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
19,Self-emp-not-inc,7,Never-married,Adm-clerical,White,Female,30,<=50K
44,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
42,Self-emp-not-inc,15,Divorced,Prof-specialty,White,Female,44,>50K
47,Private,10,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
31,Private,10,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
61,Private,7,Married-civ-spouse,Other-service,White,Male,40,>50K
21,Private,10,Never-married,Adm-clerical,White,Female,40,<=50K
26,Private,13,Married-civ-spouse,Other-service,White,Male,45,>50K
58,Private,9,Married-civ-spouse,Adm-clerical,White,Female,40,>50K
35,Private,13,Married-spouse-absent,Prof-specialty,Asian-Pac-Islander,Female,40,<=50K
35,Private,11,Never-married,Adm-clerical,Black,Female,40,<=50K
29,Local-gov,12,Never-married,Adm-clerical,White,Male,40,<=50K
40,Private,14,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
33,Private,13,Married-civ-spouse,Sales,White,Male,55,>50K
38,Self-emp-not-inc,10,Divorced,Machine-op-inspct,White,Male,40,<=50K
50,Self-emp-not-inc,11,Never-married,Other-service,White,Male,50,<=50K
66,Private,10,Married-civ-spouse,Tech-support,White,Male,40,>50K
36,Local-gov,10,Married-civ-spouse,Protective-serv,White,Male,40,>50K
33,Private,7,Never-married,Sales,White,Female,40,<=50K
55,Federal-gov,14,Married-civ-spouse,Exec-managerial,White,Male,60,>50K
46,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
36,Private,12,Never-married,Craft-repair,White,Male,40,<=50K
41,?,8,Divorced,?,White,Female,40,<=50K
30,Private,9,Divorced,Other-service,White,Female,32,<=50K
29,Private,8,Never-married,Exec-managerial,White,Male,42,<=50K
60,?,10,Widowed,?,Black,Female,40,<=50K
24,Private,9,Separated,Sales,White,Female,48,<=50K
42,Self-emp-not-inc,10,Separated,Other-service,Black,Female,50,<=50K
26,Private,9,Separated,Exec-managerial,White,Female,40,<=50K
37,Private,13,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
27,Private,3,Never-married,Farming-fishing,White,Male,48,<=50K
26,Private,9,Married-civ-spouse,Craft-repair,White,Male,48,<=50K
23,Private,11,Never-married,Craft-repair,White,Male,50,<=50K
60,Private,14,Married-civ-spouse,Exec-managerial,White,Male,60,>50K
49,Federal-gov,9,Divorced,Adm-clerical,Black,Female,40,<=50K
46,Private,10,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
21,Private,9,Never-married,Machine-op-inspct,White,Male,40,<=50K
48,Self-emp-not-inc,15,Married-civ-spouse,Craft-repair,White,Male,60,<=50K
70,Self-emp-inc,5,Divorced,Sales,White,Male,45,<=50K
44,Local-gov,14,Never-married,Prof-specialty,White,Female,55,<=50K
58,Private,13,Married-civ-spouse,Sales,White,Male,40,<=50K
41,Private,12,Divorced,Exec-managerial,Black,Female,40,<=50K
54,Private,4,Divorced,Machine-op-inspct,White,Female,40,<=50K
42,Self-emp-inc,14,Divorced,Exec-managerial,Asian-Pac-Islander,Male,60,>50K
28,Private,6,Divorced,Handlers-cleaners,White,Male,40,<=50K
65,Private,7,Married-civ-spouse,Handlers-cleaners,White,Male,20,<=50K
35,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,35,<=50K
82,Private,3,Widowed,Other-service,White,Male,20,<=50K
48,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,White,Male,50,>50K
44,Private,16,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,40,>50K
68,Private,14,Never-married,Adm-clerical,White,Female,20,<=50K
42,Private,9,Married-civ-spouse,Other-service,White,Male,40,<=50K
24,Private,9,Never-married,Adm-clerical,White,Female,37,<=50K
54,Private,10,Married-civ-spouse,Handlers-cleaners,Black,Male,40,<=50K
22,Private,10,Never-married,Handlers-cleaners,White,Male,40,<=50K
43,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,White,Male,84,<=50K
17,Private,5,Never-married,Other-service,White,Female,35,<=50K
46,Self-emp-not-inc,9,Divorced,Transport-moving,White,Male,50,<=50K
59,Private,10,Married-civ-spouse,Tech-support,White,Male,40,>50K
37,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,40,<=50K
70,?,9,Married-civ-spouse,?,White,Male,24,<=50K
57,Self-emp-inc,9,Married-civ-spouse,Sales,White,Male,30,>50K
47,?,9,Married-civ-spouse,?,White,Female,35,<=50K
31,Private,9,Never-married,Sales,Black,Female,24,<=50K
23,Private,9,Never-married,Adm-clerical,White,Female,40,<=50K
17,Private,8,Never-married,Other-service,White,Female,25,<=50K
63,Private,1,Married-civ-spouse,Prof-specialty,Other,Male,30,<=50K
44,Private,15,Divorced,Prof-specialty,White,Male,55,>50K
30,Private,15,Married-civ-spouse,Prof-specialty,White,Male,60,>50K
23,Private,10,Never-married,Prof-specialty,White,Male,20,<=50K
44,Private,14,Married-civ-spouse,Prof-specialty,White,Male,60,>50K
24,Private,10,Never-married,Sales,White,Female,40,<=50K
34,Private,10,Never-married,Handlers-cleaners,White,Male,20,<=50K
37,Private,10,Married-civ-spouse,Craft-repair,White,Male,65,<=50K
24,Private,7,Never-married,Machine-op-inspct,White,Female,40,<=50K
32,Private,9,Divorced,Machine-op-inspct,Black,Female,40,<=50K
42,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Black,Male,25,<=50K
20,Private,10,Never-married,Other-service,White,Female,10,<=50K
34,State-gov,10,Married-civ-spouse,Prof-specialty,Black,Male,40,>50K
37,Private,10,Never-married,Transport-moving,White,Female,20,<=50K
47,Federal-gov,9,Divorced,Adm-clerical,White,Female,40,<=50K
25,Private,5,Never-married,Farming-fishing,White,Male,45,<=50K
36,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,65,>50K
60,Private,9,Married-civ-spouse,Sales,White,Male,50,<=50K
64,Self-emp-inc,9,Married-civ-spouse,Craft-repair,White,Male,10,<=50K
32,Local-gov,13,Married-civ-spouse,Adm-clerical,White,Female,40,<=50K
33,State-gov,6,Married-civ-spouse,Other-service,White,Male,40,<=50K
71,Private,13,Never-married,Exec-managerial,White,Female,14,<=50K
55,Local-gov,10,Divorced,Exec-managerial,Amer-Indian-Eskimo,Female,40,<=50K
85,Self-emp-not-inc,9,Widowed,Sales,White,Female,50,<=50K
57,Self-emp-not-inc,4,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
39,Private,15,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,67,>50K
25,Private,10,Never-married,Craft-repair,White,Male,55,<=50K
58,Private,10,Married-civ-spouse,Craft-repair,White,Male,40,>50K
57,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
30,Private,11,Divorced,Prof-specialty,White,Female,36,<=50K
19,Private,7,Divorced,Sales,White,Female,20,<=50K
40,Private,10,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
28,Private,9,Never-married,Protective-serv,Amer-Indian-Eskimo,Female,40,<=50K
43,Federal-gov,13,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
40,?,9,Married-civ-spouse,?,White,Female,35,>50K
19,Private,9,Never-married,Other-service,White,Female,15,<=50K
24,Private,9,Never-married,Exec-managerial,White,Male,38,<=50K
34,Private,13,Never-married,Sales,White,Male,65,>50K
22,Private,9,Never-married,Other-service,White,Female,40,<=50K
64,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,White,Male,55,<=50K
55,?,4,Married-civ-spouse,?,White,Male,40,<=50K
26,Private,7,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
80,Private,9,Married-spouse-absent,Adm-clerical,White,Female,16,<=50K
79,Local-gov,16,Widowed,Prof-specialty,White,Female,40,<=50K
58,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
43,Private,13,Divorced,Tech-support,White,Male,40,<=50K
43,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,>50K
46,Private,9,Divorced,Other-service,White,Male,25,<=50K
35,Private,9,Married-civ-spouse,Exec-managerial,White,Female,40,>50K
51,Private,11,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
52,Local-gov,14,Divorced,Exec-managerial,White,Female,60,>50K
43,Self-emp-inc,13,Married-civ-spouse,Sales,White,Male,60,>50K
68,Private,10,Widowed,Exec-managerial,White,Female,45,<=50K
34,State-gov,13,Married-civ-spouse,Prof-specialty,White,Female,45,>50K
37,Private,13,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,40,>50K
22,Private,9,Never-married,Sales,Black,Female,40,<=50K
32,Private,9,Married-civ-spouse,Transport-moving,White,Male,55,<=50K
65,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
28,Private,10,Never-married,Machine-op-inspct,White,Male,60,<=50K
37,Private,9,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Male,40,<=50K
40,Self-emp-inc,13,Never-married,Prof-specialty,White,Female,45,<=50K
40,Private,7,Never-married,Other-service,White,Male,40,<=50K
52,Private,9,Separated,Other-service,White,Female,20,<=50K
35,Private,10,Married-civ-spouse,Craft-repair,White,Male,60,<=50K
62,Self-emp-not-inc,3,Married-civ-spouse,Farming-fishing,White,Male,30,<=50K
49,Private,11,Married-civ-spouse,Handlers-cleaners,White,Male,45,<=50K
49,Private,9,Divorced,Machine-op-inspct,White,Female,55,<=50K
47,Private,13,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
45,Private,9,Separated,Exec-managerial,White,Female,40,<=50K
37,Private,2,Married-spouse-absent,Farming-fishing,White,Male,77,<=50K
36,Local-gov,11,Married-civ-spouse,Protective-serv,White,Male,53,>50K
36,Private,6,Married-civ-spouse,Craft-repair,White,Male,70,<=50K
44,Private,13,Married-civ-spouse,Prof-specialty,White,Male,50,>50K
51,State-gov,14,Married-civ-spouse,Prof-specialty,White,Male,60,>50K
25,State-gov,10,Married-civ-spouse,Protective-serv,White,Male,40,<=50K
28,Self-emp-not-inc,9,Never-married,Craft-repair,White,Male,55,<=50K
57,Private,9,Widowed,Sales,White,Female,32,<=50K
46,Private,9,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,40,<=50K
59,Private,6,Married-civ-spouse,Transport-moving,White,Male,45,>50K
28,Private,7,Married-civ-spouse,Handlers-cleaners,White,Male,40,<=50K
25,Private,9,Divorced,Other-service,White,Male,40,<=50K
35,Private,9,Married-spouse-absent,Adm-clerical,Black,Female,40,<=50K
27,Private,12,Married-civ-spouse,Craft-repair,White,Male,45,>50K
29,Private,13,Married-civ-spouse,Sales,White,Male,40,>50K
43,Federal-gov,9,Divorced,Adm-clerical,White,Male,40,<=50K
38,Federal-gov,9,Never-married,Adm-clerical,Black,Female,40,<=50K
26,Private,10,Never-married,Adm-clerical,White,Female,40,<=50K
55,?,14,Married-civ-spouse,?,White,Male,50,>50K
36,Private,9,Separated,Craft-repair,White,Male,40,<=50K
37,Private,10,Married-civ-spouse,Machine-op-inspct,White,Male,40,>50K
23,?,9,Never-married,?,White,Male,40,<=50K
34,Private,9,Married-civ-spouse,Other-service,White,Male,30,<=50K
41,Private,7,Married-civ-spouse,Protective-serv,White,Male,55,<=50K
44,Private,11,Separated,Prof-specialty,White,Female,40,<=50K
48,Self-emp-not-inc,11,Divorced,Exec-managerial,White,Female,50,<=50K
35,Local-gov,9,Married-civ-spouse,Protective-serv,Black,Male,35,>50K
43,Local-gov,13,Divorced,Prof-specialty,Black,Female,42,<=50K
57,Federal-gov,13,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
44,Local-gov,9,Married-civ-spouse,Adm-clerical,White,Female,40,<=50K
28,Private,9,Never-married,Other-service,White,Male,40,<=50K
55,Private,6,Widowed,Craft-repair,Black,Female,40,<=50K
52,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,38,<=50K
30,Private,9,Separated,Adm-clerical,Black,Female,40,<=50K
31,Private,16,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,50,>50K
21,?,10,Never-married,?,White,Male,70,<=50K
50,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,White,Male,45,>50K
43,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,White,Male,70,>50K
33,Private,9,Never-married,Machine-op-inspct,Other,Male,50,<=50K
23,Federal-gov,11,Married-civ-spouse,Handlers-cleaners,White,Male,25,<=50K
35,Private,13,Married-civ-spouse,Farming-fishing,White,Male,65,>50K
18,Private,10,Never-married,Other-service,White,Male,15,<=50K
21,?,10,Never-married,?,Other,Female,40,<=50K
33,Local-gov,13,Married-civ-spouse,Protective-serv,Black,Male,70,>50K
